what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1451463726171
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1451463726171
os,sysinfo,,,"win32",1451463726186
arch,sysinfo,,,"x86_64",1451463726186
ws,sysinfo,,,"win32",1451463726186
locale,sysinfo,,,"en_US",1451463726186
processors,sysinfo,,,"4",1451463726186
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1451463726186
java.runtime.version,sysinfo,,,"1.7.0_55-b13",1451463726186
java.specification.name,sysinfo,,,"Java Platform API Specification",1451463726186
java.specification.vendor,sysinfo,,,"Oracle Corporation",1451463726186
java.specification.version,sysinfo,,,"1.7",1451463726186
java.vendor,sysinfo,,,"Oracle Corporation",1451463726186
java.version,sysinfo,,,"1.7.0_55",1451463726186
java.vm.info,sysinfo,,,"mixed mode",1451463726186
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1451463726186
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1451463726186
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1451463726186
java.vm.specification.version,sysinfo,,,"1.7",1451463726186
java.vm.vendor,sysinfo,,,"Oracle Corporation",1451463726186
java.vm.version,sysinfo,,,"24.55-b03",1451463726186
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1451463727027
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1451463728286
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1451463728390
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1451463728450
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1451463728499
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1451463728532
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1451463728956
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1451463730296
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1451463730681
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1451463731054
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451463908617
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451463911035
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451463911862
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1451463913468
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1451463914373
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1451463914373
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1451479096157
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1451479096157
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1451479096157
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1451479096157
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1451479096157
