what,kind,bundleId,bundleVersion,description,time
processors,sysinfo,,,"4",1451482486361
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1451482486361
java.runtime.version,sysinfo,,,"1.7.0_55-b13",1451482486361
java.specification.name,sysinfo,,,"Java Platform API Specification",1451482486361
java.specification.vendor,sysinfo,,,"Oracle Corporation",1451482486361
java.specification.version,sysinfo,,,"1.7",1451482486361
java.vendor,sysinfo,,,"Oracle Corporation",1451482486361
java.version,sysinfo,,,"1.7.0_55",1451482486361
java.vm.info,sysinfo,,,"mixed mode",1451482486361
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1451482486361
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1451482486361
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1451482486361
java.vm.specification.version,sysinfo,,,"1.7",1451482486361
java.vm.vendor,sysinfo,,,"Oracle Corporation",1451482486361
java.vm.version,sysinfo,,,"24.55-b03",1451482486361
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1451482486533
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1451482486595
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1451482486923
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1451482486923
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1451482487110
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1451482487172
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1451482487344
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1451482487500
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1451482487859
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1451482489403
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1451482489403
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1451482489465
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1451482490183
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1451482490230
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1451482494052
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1451482494223
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1451482504816
